timestamp_ms,rssi,label
14:21:43.621 -> 309284,-64,moving
14:21:46.617 -> 312274,-64,moving
14:21:46.617 -> 312274,-64,moving
14:21:49.806 -> 315465,-64,moving
14:21:49.806 -> 315465,-64,moving
14:21:52.809 -> 318455,-61,moving
14:21:52.809 -> 318455,-61,moving
14:21:55.805 -> 321446,-62,moving
14:21:55.805 -> 321446,-62,moving
14:21:58.793 -> 324436,-63,moving
14:21:58.793 -> 324436,-63,moving
14:22:01.594 -> 327226,-64,moving
14:22:01.594 -> 327226,-64,moving
14:22:04.964 -> 330617,-68,moving
14:22:04.964 -> 330617,-68,moving
14:22:08.140 -> 333808,-63,moving
14:22:08.140 -> 333808,-63,moving
14:22:11.359 -> 336998,-62,moving
14:22:11.359 -> 336998,-62,moving
14:22:14.351 -> 339989,-65,moving
14:22:14.351 -> 339989,-65,moving
14:22:17.523 -> 343179,-69,moving
14:22:17.523 -> 343179,-69,moving
14:22:20.905 -> 346570,-69,moving
14:22:20.905 -> 346570,-69,moving
14:22:24.134 -> 349760,-62,moving
14:22:24.134 -> 349760,-62,moving
14:22:27.117 -> 352751,-64,moving
14:22:27.117 -> 352751,-64,moving
14:22:30.108 -> 355742,-59,moving
14:22:30.108 -> 355742,-59,moving
14:22:33.091 -> 358732,-64,moving
14:22:33.091 -> 358732,-64,moving
14:22:36.458 -> 362123,-67,moving
14:22:36.458 -> 362123,-67,moving
14:22:39.444 -> 365113,-71,moving
14:22:39.444 -> 365113,-71,moving
14:22:42.436 -> 368104,-68,moving
14:22:42.436 -> 368104,-68,moving
14:22:45.660 -> 371295,-69,moving
14:22:45.660 -> 371295,-69,moving
14:22:48.849 -> 374485,-73,moving
14:22:48.849 -> 374485,-73,moving
14:22:51.841 -> 377476,-67,moving
14:22:51.841 -> 377476,-67,moving
14:22:54.822 -> 380466,-71,moving
14:22:54.822 -> 380466,-71,moving
14:22:58.003 -> 383657,-77,moving
14:22:58.003 -> 383657,-77,moving
14:23:01.219 -> 386848,-64,moving
14:23:01.219 -> 386848,-64,moving
14:23:04.395 -> 390038,-65,moving
14:23:04.395 -> 390038,-65,moving
14:23:07.569 -> 393229,-68,moving
14:23:07.569 -> 393229,-68,moving
14:23:10.559 -> 396220,-68,moving
14:23:10.559 -> 396220,-68,moving
14:23:13.975 -> 399610,-68,moving
14:23:13.975 -> 399610,-68,moving
14:23:16.958 -> 402601,-66,moving
14:23:16.958 -> 402601,-66,moving
14:23:19.939 -> 405591,-65,moving
14:23:19.939 -> 405591,-65,moving
14:23:23.154 -> 408782,-67,moving
14:23:23.154 -> 408782,-67,moving
14:23:26.517 -> 412172,-67,moving
14:23:26.517 -> 412172,-67,moving
14:23:29.503 -> 415163,-65,moving
14:23:29.503 -> 415163,-65,moving
14:23:32.494 -> 418154,-64,moving
14:23:32.494 -> 418154,-64,moving
14:23:35.483 -> 421144,-75,moving
14:23:35.483 -> 421144,-75,moving
14:23:38.289 -> 423934,-67,moving
14:23:38.289 -> 423934,-67,moving
14:23:41.693 -> 427325,-74,moving
14:23:41.693 -> 427325,-74,moving
14:23:45.062 -> 430716,-67,moving
14:23:45.062 -> 430716,-67,moving
14:23:48.282 -> 433906,-73,moving
14:23:48.282 -> 433906,-73,moving
14:23:51.461 -> 437097,-66,moving
14:23:51.461 -> 437097,-66,moving
14:23:54.634 -> 440288,-69,moving
14:23:54.634 -> 440288,-69,moving
14:23:57.854 -> 443479,-67,moving
14:23:57.854 -> 443479,-67,moving
14:24:00.831 -> 446469,-72,moving
14:24:00.831 -> 446469,-72,moving
14:24:04.000 -> 449660,-73,moving
14:24:04.000 -> 449660,-73,moving
14:24:07.000 -> 452650,-69,moving
14:24:07.000 -> 452650,-69,moving
14:24:09.807 -> 455441,-69,moving
14:24:09.807 -> 455441,-69,moving
14:24:12.802 -> 458431,-75,moving
14:24:12.802 -> 458431,-75,moving
14:24:15.753 -> 461422,-70,moving
14:24:15.753 -> 461422,-70,moving
14:24:18.941 -> 464612,-65,moving
14:24:18.941 -> 464612,-65,moving
14:24:21.939 -> 467603,-64,moving
14:24:21.939 -> 467603,-64,moving
14:24:24.934 -> 470593,-62,moving
14:24:24.934 -> 470593,-62,moving
14:24:27.717 -> 473383,-63,moving
14:24:27.717 -> 473383,-63,moving
14:24:30.526 -> 476173,-71,moving
14:24:30.526 -> 476173,-71,moving
14:24:33.335 -> 478964,-61,moving
14:24:33.335 -> 478964,-61,moving
14:24:36.523 -> 482154,-62,moving
14:24:36.523 -> 482154,-62,moving
14:24:39.511 -> 485145,-70,moving
14:24:39.511 -> 485145,-70,moving
14:24:42.510 -> 488135,-65,moving
14:24:42.510 -> 488135,-65,moving
14:24:45.879 -> 491526,-66,moving
14:24:45.879 -> 491526,-66,moving
14:24:48.854 -> 494517,-65,moving
14:24:48.854 -> 494517,-65,moving
14:24:52.263 -> 497907,-64,moving
14:24:52.263 -> 497907,-64,moving
14:24:55.663 -> 501298,-65,moving
14:24:55.663 -> 501298,-65,moving
14:24:58.653 -> 504289,-65,moving
14:24:58.653 -> 504289,-65,moving
14:25:01.644 -> 507279,-66,moving
14:25:01.644 -> 507279,-66,moving
14:25:04.828 -> 510470,-62,moving
14:25:04.828 -> 510470,-62,moving
14:25:07.821 -> 513460,-67,moving
14:25:07.821 -> 513460,-67,moving
14:25:10.818 -> 516450,-61,moving
14:25:10.818 -> 516450,-61,moving
14:25:14.009 -> 519641,-64,moving
14:25:14.009 -> 519641,-64,moving
14:25:16.768 -> 522431,-62,moving
14:25:16.768 -> 522431,-62,moving
14:25:19.766 -> 525422,-75,moving
14:25:19.766 -> 525422,-75,moving
14:25:22.951 -> 528613,-65,moving
14:25:22.951 -> 528613,-65,moving
14:25:26.133 -> 531803,-60,moving
14:25:26.133 -> 531803,-60,moving
14:25:29.367 -> 534994,-63,moving
14:25:29.367 -> 534994,-63,moving
14:25:32.314 -> 537984,-66,moving
14:25:32.314 -> 537984,-66,moving
14:25:35.344 -> 540975,-65,moving
14:25:35.344 -> 540975,-65,moving
14:25:38.100 -> 543765,-66,moving
14:25:38.100 -> 543765,-66,moving
14:25:40.906 -> 546555,-63,moving
14:25:40.906 -> 546555,-63,moving
14:25:44.085 -> 549746,-63,moving
14:25:44.085 -> 549746,-63,moving
14:25:47.305 -> 552937,-67,moving
14:25:47.305 -> 552937,-67,moving
14:25:50.482 -> 556127,-70,moving
14:25:50.482 -> 556127,-70,moving
14:25:53.662 -> 559318,-70,moving
14:25:53.662 -> 559318,-70,moving
14:25:56.654 -> 562309,-67,moving
14:25:56.654 -> 562309,-67,moving
14:25:59.867 -> 565500,-66,moving
14:25:59.867 -> 565500,-66,moving
14:26:03.234 -> 568891,-66,moving
14:26:03.234 -> 568891,-66,moving
14:26:06.642 -> 572282,-64,moving
14:26:06.642 -> 572282,-64,moving
14:26:10.010 -> 575673,-61,moving
14:26:10.010 -> 575673,-61,moving
14:26:13.427 -> 579064,-61,moving
14:26:13.427 -> 579064,-61,moving
14:26:16.797 -> 582455,-62,moving
14:26:16.797 -> 582455,-62,moving
14:26:20.195 -> 585846,-59,moving
14:26:20.195 -> 585846,-59,moving
14:26:23.183 -> 588836,-61,moving
14:26:23.183 -> 588836,-61,moving
14:26:25.972 -> 591627,-71,moving
14:26:25.972 -> 591627,-71,moving
14:26:28.577 -> 594217,-100,moving
14:26:28.577 -> 594217,-100,moving
14:26:31.373 -> 597007,-68,moving
14:26:31.373 -> 597007,-68,moving
14:26:34.159 -> 599797,-66,moving
14:26:34.159 -> 599797,-66,moving
14:26:36.918 -> 602588,-79,moving
14:26:36.918 -> 602588,-79,moving
14:26:39.725 -> 605378,-65,moving
14:26:39.725 -> 605378,-65,moving
14:26:42.915 -> 608569,-67,moving
14:26:42.915 -> 608569,-67,moving
14:26:45.915 -> 611559,-74,moving
14:26:45.915 -> 611559,-74,moving
14:26:49.101 -> 614750,-73,moving
14:26:49.101 -> 614750,-73,moving
14:26:52.089 -> 617741,-68,moving
14:26:52.089 -> 617741,-68,moving
14:26:55.473 -> 621132,-71,moving
14:26:55.473 -> 621132,-71,moving
14:26:58.470 -> 624123,-70,moving
14:26:58.470 -> 624123,-70,moving
14:27:01.269 -> 626913,-71,moving
14:27:01.269 -> 626913,-71,moving
14:27:04.265 -> 629903,-65,moving
14:27:04.265 -> 629903,-65,moving
14:27:07.665 -> 633294,-63,moving
14:27:07.665 -> 633294,-63,moving
14:27:10.831 -> 636485,-71,moving
14:27:10.831 -> 636485,-71,moving
14:27:14.004 -> 639676,-64,moving
14:27:14.004 -> 639676,-64,moving
14:27:17.423 -> 643067,-68,moving
14:27:17.423 -> 643067,-68,moving
14:27:20.820 -> 646458,-73,moving
14:27:20.820 -> 646458,-73,moving
14:27:24.019 -> 649649,-67,moving
14:27:24.019 -> 649649,-67,moving
14:27:27.199 -> 652840,-64,moving
14:27:27.199 -> 652840,-64,moving
14:27:30.376 -> 656031,-68,moving
14:27:30.376 -> 656031,-68,moving
14:27:33.555 -> 659221,-63,moving
14:27:33.555 -> 659221,-63,moving
14:27:36.745 -> 662412,-65,moving
14:27:36.745 -> 662412,-65,moving
14:27:39.972 -> 665603,-64,moving
14:27:39.972 -> 665603,-64,moving
14:27:43.349 -> 668993,-68,moving
14:27:43.349 -> 668993,-68,moving
14:27:46.537 -> 672184,-75,moving
14:27:46.537 -> 672184,-75,moving
14:27:49.514 -> 675175,-68,moving
14:27:49.514 -> 675175,-68,moving
14:27:52.933 -> 678566,-68,moving
14:27:52.933 -> 678566,-68,moving
14:27:56.123 -> 681756,-65,moving
14:27:56.123 -> 681756,-65,moving
14:27:59.315 -> 684947,-61,moving
14:27:59.315 -> 684947,-61,moving
14:28:02.310 -> 687937,-63,moving
14:28:02.310 -> 687937,-63,moving
14:28:05.300 -> 690928,-69,moving
14:28:05.300 -> 690928,-69,moving
14:28:08.282 -> 693919,-61,moving
14:28:08.282 -> 693919,-61,moving
14:28:11.457 -> 697109,-58,moving
14:28:11.457 -> 697109,-58,moving
14:28:14.635 -> 700300,-60,moving
14:28:14.635 -> 700300,-60,moving
14:28:17.862 -> 703490,-60,moving
14:28:17.862 -> 703490,-60,moving
14:28:20.808 -> 706481,-65,moving
14:28:20.808 -> 706481,-65,moving
14:28:24.036 -> 709672,-64,moving
14:28:24.036 -> 709672,-64,moving
14:28:27.215 -> 712862,-66,moving
14:28:27.215 -> 712862,-66,moving
14:28:30.210 -> 715853,-62,moving
14:28:30.210 -> 715853,-62,moving
14:28:33.398 -> 719044,-65,moving
14:28:33.398 -> 719044,-65,moving
14:28:36.582 -> 722235,-64,moving
14:28:36.582 -> 722235,-64,moving
14:28:39.765 -> 725425,-63,moving
14:28:39.765 -> 725425,-63,moving
14:28:42.941 -> 728616,-63,moving
14:28:42.941 -> 728616,-63,moving
14:28:46.176 -> 731806,-61,moving
14:28:46.176 -> 731806,-61,moving
14:28:49.353 -> 734997,-70,moving
14:28:49.353 -> 734997,-70,moving
14:28:52.346 -> 737988,-63,moving
14:28:52.346 -> 737988,-63,moving
14:28:55.102 -> 740778,-62,moving
14:28:55.102 -> 740778,-62,moving
14:28:58.137 -> 743768,-74,moving
14:28:58.137 -> 743768,-74,moving
14:29:01.084 -> 746759,-67,moving
14:29:01.084 -> 746759,-67,moving
14:29:04.319 -> 749949,-67,moving
14:29:04.319 -> 749949,-67,moving
14:29:07.271 -> 752940,-69,moving
14:29:07.271 -> 752940,-69,moving
14:29:10.458 -> 756131,-66,moving
14:29:10.458 -> 756131,-66,moving
14:29:13.646 -> 759321,-63,moving
14:29:13.646 -> 759321,-63,moving
14:29:16.883 -> 762512,-66,moving
14:29:16.883 -> 762512,-66,moving
14:29:19.833 -> 765503,-66,moving
14:29:19.833 -> 765503,-66,moving
14:29:23.021 -> 768693,-69,moving
14:29:23.021 -> 768693,-69,moving
14:29:26.017 -> 771684,-65,moving
14:29:26.017 -> 771684,-65,moving
14:29:29.204 -> 774874,-63,moving
14:29:29.204 -> 774874,-63,moving
14:29:32.203 -> 777865,-62,moving
14:29:32.203 -> 777865,-62,moving
14:29:35.203 -> 780855,-64,moving
14:29:35.203 -> 780855,-64,moving
14:29:38.201 -> 783846,-70,moving
14:29:38.201 -> 783846,-70,moving
14:29:41.578 -> 787236,-64,moving
14:29:41.578 -> 787236,-64,moving
14:29:44.569 -> 790227,-66,moving
14:29:44.569 -> 790227,-66,moving
14:29:47.558 -> 793218,-76,moving
14:29:47.558 -> 793218,-76,moving
14:29:50.541 -> 796208,-64,moving
14:29:50.541 -> 796208,-64,moving
14:29:53.539 -> 799198,-66,moving
14:29:53.539 -> 799198,-66,moving
14:29:56.347 -> 801989,-100,moving
14:29:56.347 -> 801989,-100,moving
14:29:59.108 -> 804779,-78,moving
14:29:59.108 -> 804779,-78,moving
14:30:02.104 -> 807769,-67,moving
14:30:02.104 -> 807769,-67,moving
14:30:04.929 -> 810560,-100,moving
14:30:04.929 -> 810560,-100,moving
14:30:08.115 -> 813750,-65,moving
14:30:08.115 -> 813750,-65,moving
14:30:11.107 -> 816741,-71,moving
14:30:11.107 -> 816741,-71,moving
14:30:14.292 -> 819932,-66,moving
14:30:14.292 -> 819932,-66,moving
14:30:17.285 -> 822922,-71,moving
14:30:17.285 -> 822922,-71,moving
14:30:20.476 -> 826113,-68,moving
14:30:20.476 -> 826113,-68,moving
14:30:23.234 -> 828903,-68,moving
14:30:23.234 -> 828903,-68,moving
14:30:26.460 -> 832094,-62,moving
14:30:26.460 -> 832094,-62,moving
14:30:29.449 -> 835084,-64,moving
14:30:29.449 -> 835084,-64,moving
14:30:32.442 -> 838075,-71,moving
14:30:32.442 -> 838075,-71,moving
14:30:35.631 -> 841265,-67,moving
14:30:35.631 -> 841265,-67,moving
14:30:38.810 -> 844456,-68,moving
14:30:38.810 -> 844456,-68,moving
14:30:41.617 -> 847246,-73,moving
14:30:41.617 -> 847246,-73,moving
14:30:44.565 -> 850236,-65,moving
14:30:44.565 -> 850236,-65,moving
14:30:47.754 -> 853427,-65,moving
14:30:47.754 -> 853427,-65,moving
14:30:50.781 -> 856418,-68,moving
14:30:50.781 -> 856418,-68,moving
14:30:53.778 -> 859408,-66,moving
14:30:53.778 -> 859408,-66,moving
14:30:56.727 -> 862399,-68,moving
14:30:56.727 -> 862399,-68,moving
14:30:59.721 -> 865389,-64,moving
14:30:59.721 -> 865389,-64,moving
14:31:02.912 -> 868579,-66,moving
14:31:02.912 -> 868579,-66,moving
14:31:05.904 -> 871570,-100,moving
14:31:05.904 -> 871570,-100,moving
14:31:09.124 -> 874761,-75,moving
14:31:09.124 -> 874761,-75,moving
14:31:12.075 -> 877751,-77,moving
14:31:12.075 -> 877751,-77,moving
14:31:15.310 -> 880942,-64,moving
14:31:15.310 -> 880942,-64,moving
14:31:18.299 -> 883932,-70,moving
14:31:18.299 -> 883932,-70,moving
14:31:21.053 -> 886723,-100,moving
14:31:21.053 -> 886723,-100,moving
14:31:24.038 -> 889713,-69,moving
14:31:24.038 -> 889713,-69,moving
14:31:27.039 -> 892704,-70,moving
14:31:27.039 -> 892704,-70,moving
14:31:30.039 -> 895694,-63,moving
14:31:30.039 -> 895694,-63,moving
14:31:33.226 -> 898885,-76,moving
14:31:33.226 -> 898885,-76,moving
14:31:36.207 -> 901875,-64,moving
14:31:36.207 -> 901875,-64,moving
14:31:39.395 -> 905066,-63,moving
14:31:39.395 -> 905066,-63,moving
14:31:42.390 -> 908056,-64,moving
14:31:42.390 -> 908056,-64,moving
14:31:45.385 -> 911046,-60,moving
14:31:45.385 -> 911046,-60,moving
14:31:48.377 -> 914037,-69,moving
14:31:48.377 -> 914037,-69,moving
14:31:51.559 -> 917228,-61,moving
14:31:51.559 -> 917228,-61,moving
14:31:54.560 -> 920218,-60,moving
14:31:54.560 -> 920218,-60,moving
14:31:57.558 -> 923209,-68,moving
14:31:57.558 -> 923209,-68,moving
14:32:00.746 -> 926399,-62,moving
14:32:00.746 -> 926399,-62,moving
14:32:03.741 -> 929390,-81,moving
14:32:03.741 -> 929390,-81,moving
14:32:06.735 -> 932380,-67,moving
14:32:06.735 -> 932380,-67,moving
14:32:09.732 -> 935371,-64,moving
14:32:09.732 -> 935371,-64,moving
14:32:12.492 -> 938161,-68,moving
14:32:12.492 -> 938161,-68,moving
14:32:15.483 -> 941151,-62,moving
14:32:15.483 -> 941151,-62,moving
14:32:18.708 -> 944342,-64,moving
14:32:18.708 -> 944342,-64,moving
14:32:22.089 -> 947733,-67,moving
14:32:22.089 -> 947733,-67,moving
14:32:25.085 -> 950723,-73,moving
14:32:25.085 -> 950723,-73,moving
14:32:27.844 -> 953514,-100,moving
14:32:27.844 -> 953514,-100,moving
14:32:31.031 -> 956704,-64,moving
14:32:31.031 -> 956704,-64,moving
14:32:34.223 -> 959895,-78,moving
14:32:34.223 -> 959895,-78,moving
14:32:37.209 -> 962885,-74,moving
14:32:37.209 -> 962885,-74,moving
14:32:40.003 -> 965676,-100,moving
14:32:40.003 -> 965676,-100,moving
14:32:42.792 -> 968466,-100,moving
14:32:42.792 -> 968466,-100,moving
14:32:46.202 -> 971857,-75,moving
14:32:46.202 -> 971857,-75,moving
14:32:49.383 -> 975048,-77,moving
14:32:49.383 -> 975048,-77,moving
14:32:52.408 -> 978038,-82,moving
14:32:52.408 -> 978038,-82,moving
14:32:55.393 -> 981029,-71,moving
14:32:55.393 -> 981029,-71,moving
14:32:58.378 -> 984020,-100,moving
14:32:58.378 -> 984020,-100,moving
14:33:01.752 -> 987410,-66,moving
14:33:01.752 -> 987410,-66,moving
14:33:04.736 -> 990401,-64,moving
14:33:04.736 -> 990401,-64,moving
14:33:08.148 -> 993792,-64,moving
14:33:08.148 -> 993792,-64,moving
14:33:11.319 -> 996982,-78,moving
14:33:11.319 -> 996982,-78,moving
14:33:14.307 -> 999973,-67,moving
14:33:14.307 -> 999973,-67,moving
14:33:17.293 -> 1002964,-64,moving
14:33:17.293 -> 1002964,-64,moving
14:33:20.284 -> 1005954,-67,moving
14:33:20.284 -> 1005954,-67,moving
14:33:23.278 -> 1008945,-64,moving
14:33:23.278 -> 1008945,-64,moving
14:33:26.079 -> 1011735,-67,moving
14:33:26.079 -> 1011735,-67,moving
14:33:29.075 -> 1014726,-66,moving
14:33:29.075 -> 1014726,-66,moving
14:33:32.274 -> 1017916,-64,moving
14:33:32.274 -> 1017916,-64,moving
14:33:35.473 -> 1021107,-72,moving
14:33:35.473 -> 1021107,-72,moving
14:33:38.836 -> 1024498,-67,moving
14:33:38.836 -> 1024498,-67,moving
14:33:42.032 -> 1027689,-74,moving
14:33:42.032 -> 1027689,-74,moving
14:33:45.410 -> 1031080,-67,moving
14:33:45.410 -> 1031080,-67,moving
14:33:48.827 -> 1034471,-75,moving
14:33:48.827 -> 1034471,-75,moving
14:33:52.186 -> 1037862,-64,moving
14:33:52.186 -> 1037862,-64,moving
14:33:55.415 -> 1041052,-68,moving
14:33:55.415 -> 1041052,-68,moving
14:33:58.785 -> 1044443,-78,moving
14:33:58.785 -> 1044443,-78,moving
14:34:01.788 -> 1047434,-74,moving
14:34:01.788 -> 1047434,-74,moving
14:34:04.962 -> 1050625,-60,moving
14:34:04.962 -> 1050625,-60,moving
14:34:08.368 -> 1054016,-65,moving
14:34:08.368 -> 1054016,-65,moving
14:34:11.759 -> 1057407,-62,moving
14:34:11.759 -> 1057407,-62,moving
14:34:15.130 -> 1060798,-69,moving
14:34:15.130 -> 1060798,-69,moving
14:34:18.331 -> 1063988,-63,moving
14:34:18.331 -> 1063988,-63,moving
14:34:21.503 -> 1067179,-75,moving
14:34:21.503 -> 1067179,-75,moving
14:34:24.921 -> 1070570,-63,moving
14:34:24.921 -> 1070570,-63,moving
14:34:27.920 -> 1073561,-65,moving
14:34:27.920 -> 1073561,-65,moving
14:34:31.308 -> 1076952,-65,moving
14:34:31.308 -> 1076952,-65,moving
14:34:34.468 -> 1080143,-67,moving
14:34:34.468 -> 1080143,-67,moving
14:34:37.662 -> 1083333,-66,moving
14:34:37.662 -> 1083333,-66,moving
14:34:41.076 -> 1086724,-64,moving
14:34:41.076 -> 1086724,-64,moving
14:34:44.467 -> 1090115,-60,moving
14:34:44.467 -> 1090115,-60,moving
14:34:47.828 -> 1093506,-62,moving
14:34:47.828 -> 1093506,-62,moving
14:34:51.220 -> 1096897,-68,moving
14:34:51.220 -> 1096897,-68,moving
14:34:54.453 -> 1100088,-63,moving
14:34:54.453 -> 1100088,-63,moving
14:34:57.445 -> 1103079,-73,moving
14:34:57.445 -> 1103079,-73,moving
14:35:00.820 -> 1106470,-82,moving
14:35:00.820 -> 1106470,-82,moving
14:35:04.203 -> 1109861,-69,moving
14:35:04.203 -> 1109861,-69,moving
14:35:07.578 -> 1113252,-68,moving
14:35:07.578 -> 1113252,-68,moving
14:35:10.992 -> 1116643,-72,moving
14:35:10.992 -> 1116643,-72,moving
14:35:14.357 -> 1120034,-59,moving
14:35:14.357 -> 1120034,-59,moving
14:35:17.565 -> 1123224,-66,moving
14:35:17.565 -> 1123224,-66,moving
14:35:20.968 -> 1126615,-69,moving
14:35:20.968 -> 1126615,-69,moving
14:35:24.346 -> 1130006,-73,moving
14:35:24.346 -> 1130006,-73,moving
14:35:27.545 -> 1133197,-64,moving
14:35:27.545 -> 1133197,-64,moving
14:35:30.750 -> 1136388,-64,moving
14:35:30.750 -> 1136388,-64,moving
14:35:34.120 -> 1139779,-68,moving
14:35:34.120 -> 1139779,-68,moving
14:35:37.493 -> 1143170,-70,moving
14:35:37.493 -> 1143170,-70,moving
14:35:40.901 -> 1146561,-65,moving
14:35:40.901 -> 1146561,-65,moving
14:35:44.296 -> 1149952,-64,moving
14:35:44.296 -> 1149952,-64,moving
14:35:47.703 -> 1153343,-62,moving
14:35:47.703 -> 1153343,-62,moving
14:35:51.056 -> 1156734,-62,moving
14:35:51.056 -> 1156734,-62,moving
14:35:54.480 -> 1160125,-63,moving
14:35:54.480 -> 1160125,-63,moving
14:35:57.852 -> 1163516,-74,moving
14:35:57.852 -> 1163516,-74,moving
14:36:01.228 -> 1166907,-70,moving
14:36:01.228 -> 1166907,-70,moving
14:36:04.425 -> 1170097,-64,moving
14:36:04.425 -> 1170097,-64,moving
14:36:07.411 -> 1173088,-69,moving
14:36:07.411 -> 1173088,-69,moving
14:36:10.802 -> 1176479,-76,moving
14:36:10.802 -> 1176479,-76,moving
14:36:14.214 -> 1179870,-67,moving
14:36:14.214 -> 1179870,-67,moving
14:36:17.631 -> 1183261,-62,moving
14:36:17.631 -> 1183261,-62,moving
14:36:21.001 -> 1186652,-64,moving
14:36:21.001 -> 1186652,-64,moving
14:36:24.381 -> 1190043,-61,moving
14:36:24.381 -> 1190043,-61,moving
14:36:27.774 -> 1193434,-62,moving
14:36:27.774 -> 1193434,-62,moving
14:36:31.161 -> 1196825,-62,moving
14:36:31.161 -> 1196825,-62,moving
14:36:34.354 -> 1200016,-65,moving
14:36:34.354 -> 1200016,-65,moving
14:36:37.748 -> 1203407,-64,moving
14:36:37.748 -> 1203407,-64,moving
14:36:40.943 -> 1206597,-61,moving
14:36:40.943 -> 1206597,-61,moving
14:36:44.325 -> 1209988,-66,moving
14:36:44.325 -> 1209988,-66,moving
14:36:47.716 -> 1213379,-64,moving
14:36:47.716 -> 1213379,-64,moving
14:36:51.099 -> 1216770,-65,moving
14:36:51.099 -> 1216770,-65,moving
14:36:54.485 -> 1220161,-75,moving
14:36:54.485 -> 1220161,-75,moving
14:36:57.686 -> 1223352,-66,moving
14:36:57.686 -> 1223352,-66,moving
14:37:01.078 -> 1226743,-66,moving
14:37:01.078 -> 1226743,-66,moving
14:37:04.492 -> 1230134,-67,moving
14:37:04.492 -> 1230134,-67,moving
14:37:07.884 -> 1233525,-68,moving
14:37:07.884 -> 1233525,-68,moving
14:37:11.273 -> 1236916,-66,moving
14:37:11.273 -> 1236916,-66,moving
14:37:14.657 -> 1240307,-61,moving
14:37:14.657 -> 1240307,-61,moving
14:37:17.853 -> 1243498,-62,moving
14:37:17.853 -> 1243498,-62,moving
14:37:21.246 -> 1246889,-62,moving
14:37:21.246 -> 1246889,-62,moving
14:37:24.627 -> 1250280,-67,moving
14:37:24.627 -> 1250280,-67,moving
14:37:28.022 -> 1253671,-60,moving
14:37:28.022 -> 1253671,-60,moving
14:37:31.410 -> 1257062,-63,moving
14:37:31.410 -> 1257062,-63,moving
14:37:34.796 -> 1260453,-66,moving
14:37:34.796 -> 1260453,-66,moving
14:37:38.188 -> 1263844,-60,moving
14:37:38.188 -> 1263844,-60,moving
14:37:41.583 -> 1267235,-66,moving
14:37:41.583 -> 1267235,-66,moving
14:37:44.774 -> 1270426,-63,moving
14:37:44.774 -> 1270426,-63,moving
14:37:48.167 -> 1273817,-65,moving
14:37:48.167 -> 1273817,-65,moving
14:37:51.544 -> 1277208,-61,moving
14:37:51.544 -> 1277208,-61,moving
14:37:54.728 -> 1280399,-60,moving
14:37:54.728 -> 1280399,-60,moving
14:37:57.916 -> 1283589,-63,moving
14:37:57.916 -> 1283589,-63,moving
14:38:01.330 -> 1286980,-71,moving
14:38:01.330 -> 1286980,-71,moving
14:38:04.503 -> 1290171,-61,moving
14:38:04.503 -> 1290171,-61,moving
14:38:07.887 -> 1293562,-74,moving
14:38:07.887 -> 1293562,-74,moving
14:38:11.316 -> 1296953,-67,moving
14:38:11.316 -> 1296953,-67,moving
14:38:14.698 -> 1300344,-63,moving
14:38:14.698 -> 1300344,-63,moving
14:38:18.089 -> 1303735,-64,moving
14:38:18.089 -> 1303735,-64,moving
14:38:21.268 -> 1306926,-66,moving
14:38:21.268 -> 1306926,-66,moving
14:38:24.649 -> 1310317,-71,moving
14:38:24.649 -> 1310317,-71,moving
14:38:28.042 -> 1313708,-60,moving
14:38:28.042 -> 1313708,-60,moving
14:38:31.430 -> 1317099,-62,moving
14:38:31.430 -> 1317099,-62,moving
14:38:34.819 -> 1320490,-65,moving
14:38:34.819 -> 1320490,-65,moving
14:38:38.210 -> 1323881,-59,moving
14:38:38.210 -> 1323881,-59,moving
14:38:41.599 -> 1327272,-63,moving
14:38:41.599 -> 1327272,-63,moving
14:38:44.985 -> 1330663,-65,moving
14:38:44.985 -> 1330663,-65,moving
14:38:48.176 -> 1333853,-67,moving
14:38:48.176 -> 1333853,-67,moving
14:38:51.601 -> 1337244,-65,moving
14:38:51.601 -> 1337244,-65,moving
14:38:54.985 -> 1340635,-66,moving
14:38:54.985 -> 1340635,-66,moving
14:38:58.375 -> 1344026,-62,moving
14:38:58.375 -> 1344026,-62,moving
14:39:01.553 -> 1347217,-62,moving
14:39:01.553 -> 1347217,-62,moving
14:39:04.742 -> 1350408,-66,moving
14:39:04.742 -> 1350408,-66,moving
14:39:08.134 -> 1353799,-70,moving
14:39:08.134 -> 1353799,-70,moving
14:39:11.334 -> 1356990,-61,moving
14:39:11.334 -> 1356990,-61,moving
14:39:14.713 -> 1360381,-62,moving
14:39:14.713 -> 1360381,-62,moving
14:39:18.103 -> 1363772,-62,moving
14:39:18.103 -> 1363772,-62,moving
14:39:21.301 -> 1366963,-62,moving
14:39:21.301 -> 1366963,-62,moving
14:39:24.687 -> 1370354,-63,moving
14:39:24.687 -> 1370354,-63,moving
14:39:27.882 -> 1373544,-65,moving
14:39:27.882 -> 1373544,-65,moving
14:39:31.272 -> 1376935,-63,moving
14:39:31.272 -> 1376935,-63,moving
14:39:34.688 -> 1380326,-65,moving
14:39:34.688 -> 1380326,-65,moving
14:39:38.077 -> 1383717,-65,moving
14:39:38.077 -> 1383717,-65,moving
14:39:41.470 -> 1387108,-63,moving
14:39:41.470 -> 1387108,-63,moving
14:39:44.663 -> 1390299,-61,moving
14:39:44.663 -> 1390299,-61,moving
14:39:47.815 -> 1393490,-64,moving
14:39:47.815 -> 1393490,-64,moving
