rssi_mean,rssi_std,rssi_min,rssi_max,rssi_range,rssi_median,rssi_iqr,rssi_skewness,rssi_kurtosis,rssi_mean_abs_diff,rssi_rate_mean,rssi_rate_std,rssi_rate_max,rssi_energy,rssi_zero_crossing_rate,n_samples,fft_peak,fft_energy,fft_entropy,label,source_file,window_start_idx,window_center_time
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.75,-0.503018108648848,1.6683223291424552,2.012072434595392,5184.4,0.25,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2274,270.49040000000093
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2276,271.4850000000006
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.503018108648848,0.8712529213070064,2.012072434595392,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2278,272.49280000000147
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2280,273.5012000000017
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2282,274.502800000002
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2284,275.4973999999987
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2286,276.4923999999999
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5155.4,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2288,277.48760000000186
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5155.4,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2290,278.48940000000005
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2292,279.4976000000024
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2294,280.5058000000019
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2296,281.5008000000031
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2298,282.4956000000035
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-1.006036217297696,1.7425058426140128,4.024144869190784,5242.4,0.25,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2300,283.49040000000093
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,-0.0020201530545154167,2.84264391545507,4.024144869190784,5242.4,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2302,284.4850000000035
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,1.0040160642431806,1.7390068348845267,4.016064256972722,5242.4,0.25,5,2.0,8.0,1.0,empty,emptyx.txt,2304,286.24280000000147
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2306,288.75020000000075
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2308,291.2581999999995
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2310,292.2664000000019
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2312,293.2752000000037
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482696,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2314,294.2708000000042
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,-0.5020080321362593,1.667409348065817,2.012072434595392,5242.0,0.75,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,2316,295.2662000000011
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.75,0.503018108648848,1.6683223291424552,2.012072434595392,5184.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2318,296.26080000000076
-71.8,0.7483314773547882,-73,-71,2,-72.0,1.0,-0.3436215967445571,-1.1530612244897902,0.75,0.503018108648848,1.6683223291424552,2.012072434595392,5155.8,0.5,5,2.618033988749895,7.0,0.1461455877017216,empty,emptyx.txt,2320,297.2558000000019
-71.6,0.4898979485566356,-72,-71,1,-72.0,1.0,0.40824829046382793,-1.8333333333333526,0.25,-0.503018108648848,0.8712529213070064,2.012072434595392,5126.8,0.25,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2322,298.2578000000009
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2324,299.2662000000011
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482696,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2326,300.2744000000006
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482699,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2328,301.2694000000018
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2330,302.2644000000029
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2332,303.25940000000116
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2334,304.25380000000297
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.03131999544026476,1.3788126661800102,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2336,305.2612000000052
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,-0.47169811320858324,1.6406447120089487,2.012072434595392,5242.0,0.75,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,2338,306.26840000000374
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010141494164962461,1.4241846476835147,2.016129032261377,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2340,307.2686000000016
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5040322580653442,0.8730094796228441,2.016129032261377,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2342,308.2616000000009
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2344,309.2546000000031
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2346,310.2616000000009
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-0.0010100765272577084,1.421321957727535,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2348,311.2694000000018
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-0.0010100765272577084,1.421321957727535,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2350,312.27060000000057
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2352,313.2650000000023
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482696,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2354,314.25940000000116
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,1.0,0.002020153025177329,2.0100522815702146,2.012072434595392,5184.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2356,315.2540000000008
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482699,2.012072434595392,5155.4,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2358,316.2622000000003
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2360,317.27039999999977
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.503018108648848,0.8712529213070064,2.012072434595392,5213.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2362,318.2716000000015
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2364,319.26600000000036
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5242.0,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2366,320.26020000000136
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2368,321.25440000000236
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.503018108648848,0.8712529213070064,2.012072434595392,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2370,322.26200000000244
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2372,323.2694000000018
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,5213.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2374,324.27120000000286
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,1.4669043757464806e-11,1.419893134913908,2.0080321285450373,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2376,325.2668000000034
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5020080321362593,0.8695034174676709,2.0080321285450373,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2378,326.2624000000011
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2380,327.25740000000224
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2382,328.2524000000034
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2384,329.260400000005
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.25,0.5020080321215903,0.8695034174422633,2.008032128486361,5155.4,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2386,330.2688000000053
-72.2,0.9797958971132712,-74,-71,3,-72.0,0.0,-0.8675276172357004,-0.2708333333333428,1.0,-1.0040160642578497,2.245048170156108,4.016064256972722,5213.8,0.25,5,2.869855044684276,12.0,0.8973543535879505,empty,emptyx.txt,2388,331.271000000005
-72.4,1.019803902718557,-74,-71,3,-72.0,1.0,-0.27154541788362263,-1.0443786982248582,1.5,-1.003005987701136,3.0157527464626095,4.024144869308609,5242.8,0.75,5,2.7600786200305767,12.999999999999996,0.9785518569658229,empty,emptyx.txt,2390,332.2664000000019
-72.6,0.8,-74,-72,2,-72.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,1.0050261407998944,2.2491142848636203,4.024144869308609,5271.4,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,2392,333.2616000000009
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5020080321215903,0.8695034174422633,2.008032128486361,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2394,334.25680000000284
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2396,335.2582000000024
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.25,0.503018108648848,0.8712529213070064,2.012072434595392,5155.4,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2398,336.26480000000447
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482699,2.012072434595392,5155.4,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2400,337.27180000000516
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.5,-1.0040160642578497,1.0040160642578497,2.0080321285450373,5184.4,0.25,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2402,338.2670000000042
-72.2,0.7483314773547882,-73,-71,2,-72.0,1.0,0.34362159674455695,-1.1530612244897906,1.25,-0.5040281851467676,2.972310945571436,4.024144869190784,5213.4,0.75,5,2.618033988749895,7.0,0.14614558770172162,empty,emptyx.txt,2404,339.2628000000026
-72.2,0.7483314773547882,-73,-71,2,-72.0,1.0,0.34362159674455706,-1.1530612244897902,1.25,0.49998787909641296,2.9729932541704125,4.024144869190784,5213.4,0.75,5,2.6180339887498945,6.999999999999998,0.1461455877017216,empty,emptyx.txt,2406,340.2584000000032
-72.6,0.8,-74,-72,2,-72.0,1.0,-0.8437500000000213,-0.921874999999976,0.75,-0.5020080321509284,2.1882022809108466,4.016064257090075,5271.4,0.5,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,2408,341.2540000000037
-72.6,1.2,-74,-71,3,-72.0,2.0,-0.11111111111112537,-1.6018518518518499,1.25,0.41107827535323116,3.445747472024767,5.660377358502999,5272.2,0.5,5,3.6704408393270116,17.999999999999996,0.8137224439536425,empty,emptyx.txt,2410,342.2564000000042
-72.6,1.2,-74,-71,3,-72.0,2.0,-0.11111111111112537,-1.6018518518518499,1.0,0.9130863074894905,2.8608197448556303,5.660377358502999,5272.2,0.25,5,3.670440839327012,18.000000000000004,0.8137224439536426,empty,emptyx.txt,2412,343.2652000000031
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.25,-0.5020080321362593,0.8695034174676709,2.0080321285450373,5155.4,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2414,344.2738000000012
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2416,345.2694000000018
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2418,346.26460000000077
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2420,347.25959999999907
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,-0.5020080321362593,1.667409348065817,2.012072434595392,5242.0,0.75,5,1.618033988749895,3.0,0.5500477595827574,empty,emptyx.txt,2422,348.2546000000002
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482699,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2424,349.2560000000027
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.503018108648848,0.8712529213070064,2.012072434595392,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2426,350.2642000000022
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2428,351.2722000000038
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482696,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2430,352.26720000000205
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765125886646,1.4213219577482699,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2432,353.2618000000046
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2434,354.25680000000574
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2436,355.25220000000553
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2438,356.2610000000015
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2440,357.2696000000025
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2442,358.2710000000021
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,2.945621524474973e-11,2.845500125523513,4.024144869308609,5242.4,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2444,359.2656000000017
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,2.945621524474973e-11,2.845500125523513,4.024144869308609,5242.4,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2446,360.2604000000021
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2448,361.25480000000096
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2450,362.2558000000019
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2452,363.2640000000014
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2454,364.2728000000032
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2456,365.2680000000022
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,5213.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2458,366.2627999999997
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,1.0,-0.001010076541985816,2.460152258826908,4.016064256972722,5184.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2460,367.25800000000163
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.75,0.5009979555796045,2.1893613105452574,4.016064256972722,5184.4,0.25,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2462,368.2534000000014
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2464,369.25540000000035
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,5242.0,0.25,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2466,370.2642000000022
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382793,-1.8333333333333524,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5242.0,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2468,371.2726000000024
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.75,0.5040281851761057,1.6667998040663916,2.012072434595392,5242.0,0.75,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2470,372.2680000000022
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2472,373.263400000002
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2474,374.2590000000026
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,-1.0040160642725187,1.7390068349353416,4.016064257090075,5242.4,0.25,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2476,375.2546000000031
-72.4,0.8,-74,-72,2,-72.0,0.0,-1.4999999999999787,0.24999999999995737,1.0,0.0040484518581698214,2.8455145253598446,4.032258064522754,5242.4,0.5,5,2.0000000000000004,8.0,0.9999999999999999,empty,emptyx.txt,2478,376.2558000000019
-72.6,0.8,-74,-72,2,-72.0,1.0,-0.8437500000000213,-0.921874999999976,1.0,1.0090745926579463,2.2509335549838916,4.032258064522754,5271.4,0.75,5,2.497212040956833,8.0,0.7610639576913647,empty,emptyx.txt,2480,377.263400000002
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010100765272577084,1.421321957727535,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2482,378.2710000000021
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.503018108648848,0.8712529213070064,2.012072434595392,5213.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2484,379.2652000000031
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0,1.4227500627409277,2.012072434595392,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2486,380.2590000000026
-72.4,0.4898979485566356,-73,-72,1,-72.0,1.0,-0.40824829046382816,-1.8333333333333524,0.5,0.0,1.4227500627409277,2.012072434595392,5242.0,0.5,5,1.6180339887498947,2.9999999999999996,0.5500477595827575,empty,emptyx.txt,2488,381.25300000000277
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.5,0.0010141494164962461,1.4241846476835147,2.016129032261377,5213.0,0.5,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2490,382.2532000000007
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,0.5040322580653442,0.8730094796228441,2.016129032261377,5213.0,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2492,383.2600000000035
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2494,384.2674000000028
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2496,385.2624000000011
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2498,386.25800000000163
-72.2,0.4,-73,-72,1,-72.0,0.0,-1.4999999999999787,0.24999999999995737,0.25,-0.5020080321215903,0.8695034174422633,2.008032128486361,5213.0,0.25,5,1.0000000000000002,2.0,0.9999999999999999,empty,emptyx.txt,2500,387.2532000000036
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.75,0.4727081897376179,1.639115778447805,2.0120724346543044,5184.4,0.5,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2502,388.25440000000236
-72.0,0.6324555320336759,-73,-71,2,-72.0,0.0,0.0,-0.5000000000000009,0.75,0.47169811319563215,1.640644712033903,2.0120724346543044,5184.4,0.25,5,1.902113032590307,5.0,0.8504896251021616,empty,emptyx.txt,2504,389.26200000000244
-71.8,0.4,-72,-71,1,-72.0,0.0,1.4999999999999787,0.24999999999995737,0.25,-0.5030181086635761,0.8712529213325163,2.0120724346543044,5155.4,0.25,5,1.0,2.0,1.0,empty,emptyx.txt,2506,390.2696000000025
-72.0,0.0,-72,-72,0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,5,0.0,0.0,0.0,empty,emptyx.txt,2508,391.2640000000014
